# RA = 16 53 52.21 (253.46754)
# Dec = +39 45 37.58 (39.76044)
# Redshift = 0.0
# nH = 1.69E20 cm^-2 
# NuBlazar (id = 124)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.3980E14     0.0000E00    1.8059E-10   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    6.3701E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.5035E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.1783E-11   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.4745E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.1293E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.3009E-11   7.8532E-13 0.0   0.0
3.9270E14     0.0000E00    4.5156E-11   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    7.8224E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    3.9185E-11   5.5978E-13 0.0   0.0
8.5190E14     0.0000E00    3.6036E-11   3.4077E-13 0.0   0.0
3.9270E14     0.0000E00    5.3009E-11   7.8532E-13 0.0   0.0
3.9270E14     0.0000E00    4.5156E-11   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    7.8224E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    3.9185E-11   5.5978E-13 0.0   0.0
8.5190E14     0.0000E00    3.6036E-11   3.4077E-13 0.0   0.0
8.0000E09     0.0000E00    7.1120E-14   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.1783E-11   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    7.2500E-14   0.0000E00 0.0   0.0
8.0000E09     0.0000E00    1.0320E-13   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    2.4720E-13   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    9.4499E-13   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    2.6847E-12   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    2.1783E-11   0.0000E00 0.0   0.0
4.0800E08     0.0000E00    7.3848E-15   0.0000E00 0.0   0.0
4.7500E09     0.0000E00    5.3675E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    7.1000E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    7.1000E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    7.1000E-14   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    1.7040E-13   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    1.7040E-13   0.0000E00 0.0   0.0
3.1240E14     0.0000E00    6.2792E-11   0.0000E00 0.0   0.0
3.4650E14     0.0000E00    6.2717E-11   0.0000E00 0.0   0.0
4.0080E14     0.0000E00    6.8938E-11   0.0000E00 0.0   0.0
4.8940E14     0.0000E00    7.2431E-11   0.0000E00 0.0   0.0
6.2820E14     0.0000E00    4.7241E-11   0.0000E00 0.0   0.0
3.3240E14     0.0000E00    1.4661E-10   3.3244E-13 0.0   0.0
3.9270E14     0.0000E00    1.3311E-10   3.9266E-13 0.0   0.0
4.7990E14     0.0000E00    1.1230E-10   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    6.9662E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    2.4535E-11   1.7038E-13 0.0   0.0
1.7800E08     0.0000E00    3.5600E-15   0.0000E00 0.0   0.0
3.6500E08     0.0000E00    7.0080E-15   0.0000E00 0.0   0.0
4.0800E08     0.0000E00    7.3848E-15   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.1840E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    6.4000E-14   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    1.3522E-10   0.0000E00 0.0   0.0
2.4980E13     0.0000E00    1.4990E-11   0.0000E00 0.0   0.0
4.8000E09     0.0000E00    6.6240E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    1.0554E-10   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    6.9000E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7550E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.6500E-13   1.5000E-15 0.0   0.0
2.3000E09     0.0000E00    3.4270E-14   2.3000E-15 0.0   0.0
4.8000E09     0.0000E00    7.0080E-14   2.8800E-15 0.0   0.0
7.7000E09     0.0000E00    1.1011E-13   4.6200E-15 0.0   0.0
1.1200E10     0.0000E00    1.4672E-13   4.4800E-15 0.0   0.0
2.1700E10     0.0000E00    2.0398E-13   9.1140E-15 0.0   0.0
1.4000E09     0.0000E00    9.3800E-16   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    1.9320E-14   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
1.4700E08     0.0000E00    2.3226E-15   2.9400E-17 0.0   0.0
1.4000E09     0.0000E00    2.2820E-14   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    8.0069E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.4545E-12   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    1.9617E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    3.1679E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.3503E-11   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    2.1840E-14   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    2.1447E-10   5.4525E-12 0.0   0.0
2.4200E14     0.0000E00    2.0615E-10   3.8714E-12 0.0   0.0
2.2200E10     0.0000E00    3.6408E-13   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    4.9312E-13   0.0000E00 0.0   0.0
1.1100E08     0.0000E00    2.2200E-15   0.0000E00 0.0   0.0
1.1100E08     0.0000E00    3.3300E-15   0.0000E00 0.0   0.0
1.1100E08     0.0000E00    9.4350E-16   0.0000E00 0.0   0.0
1.1100E08     0.0000E00    3.7740E-16   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    4.0480E-13   2.9440E-14 0.0   0.0
3.6800E10     0.0000E00    7.0288E-13   3.3120E-14 0.0   0.0
3.6800E10     0.0000E00    3.6800E-13   0.0000E00 0.0   0.0
1.4990E09     0.0000E00    2.1286E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    5.6000E-14   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   0.0000E00 0.0   0.0
1.8390E14     0.0000E00    8.3132E-11   0.0000E00 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    2.5039E-11   0.0000E00 0.0   0.0
1.4000E09     0.0000E00    1.9880E-14   0.0000E00 0.0   0.0
5.0000E09     0.0000E00    5.6000E-14   0.0000E00 0.0   0.0
2.9410E12     0.0000E00    1.3968E-11   0.0000E00 0.0   0.0
4.8470E12     0.0000E00    8.1431E-12   0.0000E00 0.0   0.0
1.2550E13     0.0000E00    1.2290E-11   0.0000E00 0.0   0.0
1.3570E13     0.0000E00    8.0069E-12   2.1714E-13 0.0   0.0
2.5870E13     0.0000E00    2.1133E-11   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.4804E-12   1.5560E-13 0.0   0.0
6.5170E13     0.0000E00    1.9682E-11   3.9103E-13 0.0   0.0
8.9490E13     0.0000E00    3.1769E-11   6.2643E-13 0.0   0.0
1.8180E14     0.0000E00    2.1447E-10   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    2.0615E-10   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    1.0366E-10   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    8.0495E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   0.0000E00 0.0   0.0
5.4140E14     0.0000E00    6.0640E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    4.0491E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    2.5039E-09   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.2182E-11   0.0000E00 0.0   0.0
3.0000E08     0.0000E00    6.3600E-15   1.2000E-16 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
5.0000E09     0.0000E00    6.9000E-14   0.0000E00 0.0   0.0
4.8000E09     0.0000E00    7.3440E-14   4.8000E-15 0.0   0.0
1.3570E13     0.0000E00    8.0340E-12   0.0000E00 0.0   0.0
2.5930E13     0.0000E00    8.4804E-12   0.0000E00 0.0   0.0
6.5170E13     0.0000E00    2.0399E-11   0.0000E00 0.0   0.0
8.9490E13     0.0000E00    3.2306E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
3.3240E14     0.0000E00    8.8097E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    8.0495E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    8.5422E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    4.0615E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    1.2268E-11   0.0000E00 0.0   0.0
1.2970E15     0.0000E00    3.1380E-11   0.0000E00 0.0   0.0
1.9610E15     0.0000E00    3.2155E-11   0.0000E00 0.0   0.0
# NED (id = 9)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.4600E16     0.0000E00    7.6100E-12   0.0000E00 0.0   0.0
2.9100E15     0.0000E00    3.2000E-11   0.0000E00 0.0   0.0
2.9100E15     0.0000E00    3.2000E-11   0.0000E00 0.0   0.0
2.4700E15     0.0000E00    2.2000E-14   0.0000E00 0.0   0.0
1.9800E15     0.0000E00    3.9100E-11   0.0000E00 0.0   0.0
1.9500E15     0.0000E00    4.8600E-12   0.0000E00 0.0   0.0
1.9500E15     0.0000E00    4.7700E-12   0.0000E00 0.0   0.0
1.9500E15     0.0000E00    3.2700E-11   0.0000E00 0.0   0.0
1.9500E15     0.0000E00    2.5600E-11   0.0000E00 0.0   0.0
1.9500E15     0.0000E00    3.4800E-11   0.0000E00 0.0   0.0
1.9500E15     0.0000E00    2.7600E-11   0.0000E00 0.0   0.0
1.3200E15     0.0000E00    3.9500E-11   0.0000E00 0.0   0.0
1.2900E15     0.0000E00    3.2100E-11   0.0000E00 0.0   0.0
1.2900E15     0.0000E00    1.9400E-11   0.0000E00 0.0   0.0
1.2900E15     0.0000E00    3.3700E-11   0.0000E00 0.0   0.0
1.2900E15     0.0000E00    2.0300E-11   0.0000E00 0.0   0.0
1.2900E15     0.0000E00    7.6500E-12   0.0000E00 0.0   0.0
1.2900E15     0.0000E00    7.4400E-12   0.0000E00 0.0   0.0
8.3600E14     0.0000E00    2.7500E-11   0.0000E00 0.0   0.0
8.3600E14     0.0000E00    2.9400E-11   0.0000E00 0.0   0.0
8.3600E14     0.0000E00    2.2500E-11   0.0000E00 0.0   0.0
8.1900E14     0.0000E00    2.1600E-11   0.0000E00 0.0   0.0
8.1900E14     0.0000E00    2.1600E-11   0.0000E00 0.0   0.0
8.1900E14     0.0000E00    3.4300E-11   0.0000E00 0.0   0.0
8.1900E14     0.0000E00    4.9500E-11   0.0000E00 0.0   0.0
7.4000E14     0.0000E00    7.6700E-09   0.0000E00 0.0   0.0
7.0000E14     0.0000E00    3.3000E-11   0.0000E00 0.0   0.0
7.0000E14     0.0000E00    3.3000E-11   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    9.6100E-11   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    5.2700E-11   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    1.0500E-10   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    9.5200E-11   0.0000E00 0.0   0.0
6.8100E14     0.0000E00    6.3500E-11   0.0000E00 0.0   0.0
6.4100E14     0.0000E00    5.8000E-11   0.0000E00 0.0   0.0
6.1700E14     0.0000E00    3.1400E-11   0.0000E00 0.0   0.0
6.1700E14     0.0000E00    5.2500E-11   0.0000E00 0.0   0.0
6.1700E14     0.0000E00    6.4500E-11   0.0000E00 0.0   0.0
5.6000E14     0.0000E00    3.4500E-11   0.0000E00 0.0   0.0
5.6000E14     0.0000E00    3.4500E-11   0.0000E00 0.0   0.0
5.5800E14     0.0000E00    5.1200E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    6.4100E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    5.1900E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    6.7800E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    5.5400E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    7.0500E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    8.7000E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    6.6600E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    5.4800E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    5.9600E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    6.2500E-11   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    1.2900E-10   0.0000E00 0.0   0.0
5.4200E14     0.0000E00    9.5300E-11   0.0000E00 0.0   0.0
4.7700E14     0.0000E00    2.6400E-11   0.0000E00 0.0   0.0
4.7700E14     0.0000E00    8.9800E-11   0.0000E00 0.0   0.0
4.7700E14     0.0000E00    1.0600E-10   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    9.9700E-11   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    6.9700E-11   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    2.4600E-10   0.0000E00 0.0   0.0
4.6800E14     0.0000E00    7.1600E-09   0.0000E00 0.0   0.0
4.5500E14     0.0000E00    7.4000E-15   0.0000E00 0.0   0.0
4.5200E14     0.0000E00    3.1700E-11   0.0000E00 0.0   0.0
4.5000E14     0.0000E00    6.2700E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    8.0900E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    7.3100E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    7.7200E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    5.4400E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    8.0900E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    8.9900E-11   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    1.0500E-10   0.0000E00 0.0   0.0
4.2800E14     0.0000E00    8.0900E-11   0.0000E00 0.0   0.0
3.8900E14     0.0000E00    3.5600E-11   0.0000E00 0.0   0.0
3.8900E14     0.0000E00    1.2200E-10   0.0000E00 0.0   0.0
3.8900E14     0.0000E00    1.2700E-10   0.0000E00 0.0   0.0
3.7900E14     0.0000E00    8.1100E-11   0.0000E00 0.0   0.0
3.7900E14     0.0000E00    8.3500E-11   0.0000E00 0.0   0.0
3.3300E14     0.0000E00    9.7500E-11   0.0000E00 0.0   0.0
3.3300E14     0.0000E00    9.7500E-11   0.0000E00 0.0   0.0
3.2500E14     0.0000E00    3.6700E-11   0.0000E00 0.0   0.0
3.2500E14     0.0000E00    1.0900E-10   0.0000E00 0.0   0.0
3.2500E14     0.0000E00    1.3700E-10   0.0000E00 0.0   0.0
2.4300E14     0.0000E00    9.0000E-11   0.0000E00 0.0   0.0
2.4300E14     0.0000E00    8.4300E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.0500E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    2.0600E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.7900E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.3100E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    9.7300E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    8.7800E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    5.8300E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    8.9200E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    9.1100E-11   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.3600E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.0200E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.3200E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    1.1000E-10   0.0000E00 0.0   0.0
2.4000E14     0.0000E00    5.8300E-11   0.0000E00 0.0   0.0
1.8700E14     0.0000E00    1.0400E-10   0.0000E00 0.0   0.0
1.8400E14     0.0000E00    9.9300E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    2.0900E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.7300E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    9.8900E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    2.4000E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.2700E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    6.5300E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.2500E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.2400E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    1.2300E-10   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    8.9000E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    8.2700E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    8.6800E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    5.4100E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    7.4200E-11   0.0000E00 0.0   0.0
1.8200E14     0.0000E00    9.6200E-11   0.0000E00 0.0   0.0
1.8000E14     0.0000E00    8.0300E-11   0.0000E00 0.0   0.0
1.8000E14     0.0000E00    7.8600E-11   0.0000E00 0.0   0.0
1.3900E14     0.0000E00    6.1100E-11   0.0000E00 0.0   0.0
1.3900E14     0.0000E00    6.0300E-11   0.0000E00 0.0   0.0
1.3800E14     0.0000E00    1.2000E-10   0.0000E00 0.0   0.0
1.3800E14     0.0000E00    1.3600E-10   0.0000E00 0.0   0.0
1.3800E14     0.0000E00    7.3900E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    4.8600E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    6.5900E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    4.4400E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    8.4500E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    8.0700E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    9.0100E-11   0.0000E00 0.0   0.0
1.3600E14     0.0000E00    5.7000E-11   0.0000E00 0.0   0.0
1.3500E14     0.0000E00    6.9000E-11   0.0000E00 0.0   0.0
1.3500E14     0.0000E00    6.4800E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    6.1600E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    4.3000E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    5.7900E-11   0.0000E00 0.0   0.0
1.3100E14     0.0000E00    5.4700E-11   0.0000E00 0.0   0.0
8.9400E13     0.0000E00    3.2600E-11   0.0000E00 0.0   0.0
8.9400E13     0.0000E00    3.2100E-11   0.0000E00 0.0   0.0
8.9400E13     0.0000E00    4.0400E-11   0.0000E00 0.0   0.0
8.6900E13     0.0000E00    3.5600E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    3.8400E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    2.2300E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    2.4800E-11   0.0000E00 0.0   0.0
8.5700E13     0.0000E00    2.7300E-11   0.0000E00 0.0   0.0
8.4700E13     0.0000E00    2.9300E-11   0.0000E00 0.0   0.0
6.5100E13     0.0000E00    2.0500E-11   0.0000E00 0.0   0.0
6.5100E13     0.0000E00    2.0300E-11   0.0000E00 0.0   0.0
6.5100E13     0.0000E00    2.3400E-11   0.0000E00 0.0   0.0
2.9700E13     0.0000E00    1.5400E-11   0.0000E00 0.0   0.0
2.8300E13     0.0000E00    2.9400E-11   0.0000E00 0.0   0.0
2.8300E13     0.0000E00    1.2400E-11   0.0000E00 0.0   0.0
2.5900E13     0.0000E00    9.2500E-12   0.0000E00 0.0   0.0
2.5900E13     0.0000E00    9.3100E-12   0.0000E00 0.0   0.0
2.5900E13     0.0000E00    8.3000E-12   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    1.0500E-11   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    2.0500E-11   0.0000E00 0.0   0.0
2.5000E13     0.0000E00    9.7400E-12   0.0000E00 0.0   0.0
1.3600E13     0.0000E00    8.0900E-12   0.0000E00 0.0   0.0
1.3600E13     0.0000E00    8.2400E-12   0.0000E00 0.0   0.0
1.3600E13     0.0000E00    6.2900E-12   0.0000E00 0.0   0.0
1.2700E13     0.0000E00    6.9400E-12   0.0000E00 0.0   0.0
1.2700E13     0.0000E00    6.8700E-12   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    8.5200E-12   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    8.0300E-12   0.0000E00 0.0   0.0
1.2000E13     0.0000E00    1.1800E-11   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    5.8500E-12   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    5.3500E-12   0.0000E00 0.0   0.0
5.0000E12     0.0000E00    8.3900E-12   0.0000E00 0.0   0.0
3.0000E12     0.0000E00    1.4200E-11   0.0000E00 0.0   0.0
3.7500E11     0.0000E00    8.2500E-13   0.0000E00 0.0   0.0
2.7000E11     0.0000E00    8.9100E-13   0.0000E00 0.0   0.0
2.3000E11     0.0000E00    7.3600E-13   0.0000E00 0.0   0.0
2.2200E11     0.0000E00    1.0000E-12   0.0000E00 0.0   0.0
1.5000E11     0.0000E00    6.0000E-13   0.0000E00 0.0   0.0
1.5000E11     0.0000E00    1.0200E-12   0.0000E00 0.0   0.0
9.4000E10     0.0000E00    5.6400E-13   0.0000E00 0.0   0.0
9.3000E10     0.0000E00    3.4400E-13   0.0000E00 0.0   0.0
9.0000E10     0.0000E00    6.2100E-13   0.0000E00 0.0   0.0
8.6000E10     0.0000E00    5.5900E-13   0.0000E00 0.0   0.0
8.6000E10     0.0000E00    1.9900E-13   0.0000E00 0.0   0.0
6.1000E10     0.0000E00    3.0500E-13   0.0000E00 0.0   0.0
6.1000E10     0.0000E00    3.6600E-13   0.0000E00 0.0   0.0
6.1000E10     0.0000E00    3.0500E-13   0.0000E00 0.0   0.0
4.3200E10     0.0000E00    1.1300E-13   0.0000E00 0.0   0.0
4.3100E10     0.0000E00    1.0800E-13   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.4800E-13   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.1600E-13   0.0000E00 0.0   0.0
4.3000E10     0.0000E00    1.1000E-13   0.0000E00 0.0   0.0
4.2400E10     0.0000E00    4.5800E-13   0.0000E00 0.0   0.0
4.1000E10     0.0000E00    3.2800E-13   0.0000E00 0.0   0.0
4.1000E10     0.0000E00    2.0500E-13   0.0000E00 0.0   0.0
4.1000E10     0.0000E00    3.6900E-13   0.0000E00 0.0   0.0
4.1000E10     0.0000E00    2.8700E-13   0.0000E00 0.0   0.0
3.7000E10     0.0000E00    3.2600E-13   0.0000E00 0.0   0.0
3.7000E10     0.0000E00    3.7400E-13   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    3.6800E-13   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    3.0200E-13   0.0000E00 0.0   0.0
3.6800E10     0.0000E00    4.5300E-13   0.0000E00 0.0   0.0
3.3000E10     0.0000E00    3.9600E-13   0.0000E00 0.0   0.0
3.3000E10     0.0000E00    3.9600E-13   0.0000E00 0.0   0.0
3.3000E10     0.0000E00    4.6200E-13   0.0000E00 0.0   0.0
3.3000E10     0.0000E00    3.4800E-13   0.0000E00 0.0   0.0
3.1400E10     0.0000E00    2.3900E-13   0.0000E00 0.0   0.0
3.0000E10     0.0000E00    3.6600E-13   0.0000E00 0.0   0.0
2.4000E10     0.0000E00    1.7000E-13   0.0000E00 0.0   0.0
2.3100E10     0.0000E00    2.4400E-13   0.0000E00 0.0   0.0
2.3000E10     0.0000E00    2.7600E-13   0.0000E00 0.0   0.0
2.3000E10     0.0000E00    2.7600E-13   0.0000E00 0.0   0.0
2.3000E10     0.0000E00    3.1800E-13   0.0000E00 0.0   0.0
2.3000E10     0.0000E00    2.7600E-13   0.0000E00 0.0   0.0
2.2200E10     0.0000E00    2.4400E-13   0.0000E00 0.0   0.0
2.2200E10     0.0000E00    7.7700E-14   0.0000E00 0.0   0.0
2.2200E10     0.0000E00    2.4000E-13   0.0000E00 0.0   0.0
2.2200E10     0.0000E00    1.2200E-13   0.0000E00 0.0   0.0
2.2200E10     0.0000E00    2.0000E-13   0.0000E00 0.0   0.0
2.2000E10     0.0000E00    1.8000E-13   0.0000E00 0.0   0.0
2.1700E10     0.0000E00    2.1700E-13   0.0000E00 0.0   0.0
2.1700E10     0.0000E00    2.5600E-13   0.0000E00 0.0   0.0
2.1700E10     0.0000E00    2.0400E-13   0.0000E00 0.0   0.0
1.5300E10     0.0000E00    6.7300E-14   0.0000E00 0.0   0.0
1.5100E10     0.0000E00    1.4300E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.3500E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    8.1000E-14   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.2200E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7400E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7200E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7500E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.5000E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.8000E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7500E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.7800E-13   0.0000E00 0.0   0.0
1.5000E10     0.0000E00    1.3100E-13   0.0000E00 0.0   0.0
1.4600E10     0.0000E00    1.7400E-13   0.0000E00 0.0   0.0
1.4500E10     0.0000E00    1.8700E-13   0.0000E00 0.0   0.0
1.1200E10     0.0000E00    1.4700E-13   0.0000E00 0.0   0.0
1.0700E10     0.0000E00    1.2700E-13   0.0000E00 0.0   0.0
1.0700E10     0.0000E00    1.2700E-13   0.0000E00 0.0   0.0
1.0600E10     0.0000E00    1.2900E-13   0.0000E00 0.0   0.0
1.0500E10     0.0000E00    1.3400E-13   0.0000E00 0.0   0.0
8.4000E09     0.0000E00    9.7300E-14   0.0000E00 0.0   0.0
